Date,Close
8/22/2018,73.38
8/23/2018,73.54
8/24/2018,74.28
8/27/2018,74.96
8/28/2018,75.09
8/29/2018,75.77
8/30/2018,75.54
8/31/2018,75.6
9/4/2018,75.31
9/5/2018,74.37
9/6/2018,73.83
9/7/2018,73.58
9/10/2018,73.81
9/11/2018,74.44
9/12/2018,74.13
9/13/2018,75
9/14/2018,74.94
9/17/2018,74
9/18/2018,74.47
9/19/2018,74.28
9/20/2018,75.16
9/21/2018,74.61
9/24/2018,74.98
9/25/2018,74.89
9/26/2018,74.61
9/27/2018,75.05
9/28/2018,75.33
10/1/2018,75.69
10/2/2018,75.7
10/3/2018,75.93
10/4/2018,74.56
10/5/2018,73.62
10/8/2018,72.79
10/9/2018,73.05
10/10/2018,69.51
10/11/2018,68.63
10/12/2018,70.83
10/15/2018,69.67
10/16/2018,71.77
10/17/2018,71.44
10/18/2018,70.04
10/19/2018,70.01
10/22/2018,70.59
10/23/2018,70.32
10/24/2018,67.17
10/25/2018,69.48
10/26/2018,68.09
10/29/2018,66.94
10/30/2018,67.69
10/31/2018,69.3
11/1/2018,70.11
11/2/2018,68.74
11/5/2018,68.67
11/6/2018,69.1
11/7/2018,71.13
11/8/2018,71.07
11/9/2018,69.84
11/12/2018,67.38
11/13/2018,67.46
11/14/2018,66.65
11/15/2018,68.32
11/16/2018,68.21
11/19/2018,65.61
11/20/2018,64.2
11/21/2018,64.67
11/23/2018,64.08
11/26/2018,65.53
11/27/2018,65.66
11/28/2018,67.96
11/29/2018,67.3
11/30/2018,67.94
12/3/2018,69.44
12/4/2018,66.81
12/6/2018,66.96
12/7/2018,64.6
12/10/2018,65.49
12/11/2018,65.57
12/12/2018,66.08
12/13/2018,66.19
12/14/2018,64.57
12/17/2018,63.2
12/18/2018,63.7
12/19/2018,62.44
12/20/2018,61.32
12/21/2018,59.2
12/24/2018,57.62
12/26/2018,61.1
12/27/2018,61.54
12/28/2018,61.4
12/31/2018,61.98
1/2/2019,62.02
1/3/2019,58.89
1/4/2019,61.5
1/7/2019,62.05
1/8/2019,62.57
1/9/2019,63.38
1/10/2019,63.66
1/11/2019,63.54
1/14/2019,62.95
1/15/2019,63.9
1/16/2019,63.96
1/17/2019,64.37
1/18/2019,65.35
1/22/2019,64.25
1/23/2019,64.47
1/24/2019,65.01
1/25/2019,65.93
1/28/2019,65.05
1/29/2019,64.35
1/30/2019,66.35
1/31/2019,66.28
2/1/2019,66.67
2/4/2019,67.74
2/5/2019,68.31
2/6/2019,68.54
2/7/2019,67.6
2/8/2019,67.99
2/11/2019,67.96
2/12/2019,68.86
2/13/2019,68.95
2/14/2019,69.07
2/15/2019,69.62
2/19/2019,69.64
2/20/2019,69.72
2/21/2019,69.75
2/22/2019,70.64
2/25/2019,70.98
2/26/2019,71.13
2/27/2019,71.06
2/28/2019,70.86
3/1/2019,71.34
3/4/2019,71.07
3/5/2019,70.86
3/6/2019,70.49
3/7/2019,69.82
3/8/2019,69.81
3/11/2019,71.31
3/12/2019,71.73
3/13/2019,72.2
3/14/2019,72.35
3/15/2019,72.99
3/18/2019,73.3
3/19/2019,73.45
3/20/2019,73.25
3/21/2019,75.09
3/22/2019,73.32
3/25/2019,73
3/26/2019,73.4
3/27/2019,72.98
3/28/2019,73.28
3/29/2019,74
4/1/2019,75.01
4/2/2019,75.27
4/3/2019,75.88
4/4/2019,75.56
4/5/2019,75.92
4/8/2019,76.21
4/9/2019,75.85
4/10/2019,76.38
4/11/2019,76.28
4/12/2019,76.81
4/15/2019,76.78
4/16/2019,77.17
4/17/2019,77.6
4/18/2019,77.82
4/22/2019,78
4/23/2019,78.85
4/24/2019,78.88
4/25/2019,78.86
4/26/2019,78.56
4/29/2019,78.58
4/30/2019,78.71
5/1/2019,78.51
5/2/2019,78.1
5/3/2019,78.84
5/6/2019,78.23
5/7/2019,76.55
5/8/2019,76.46
5/9/2019,75.94
5/10/2019,76.18
5/13/2019,73.31
5/14/2019,74.49
5/15/2019,75.3
5/16/2019,75.99
5/17/2019,75.38
5/20/2019,74.07
5/21/2019,74.98
5/22/2019,74.59
5/23/2019,73.28
5/24/2019,73.3
5/28/2019,73.09
5/29/2019,72.66
5/30/2019,73.11
5/31/2019,71.89
6/3/2019,70.63
6/4/2019,72.99
6/5/2019,73.94
6/6/2019,74.8
6/7/2019,76.19
6/10/2019,76.97
6/11/2019,76.97
6/12/2019,76.54
6/13/2019,76.77
6/14/2019,76.1
6/17/2019,76.16
6/18/2019,77.54
6/19/2019,77.82
6/20/2019,78.96
6/21/2019,78.31
6/24/2019,78.46
6/25/2019,77.02
6/26/2019,77.85
6/27/2019,78.05
6/28/2019,78.04
7/1/2019,79.28
7/2/2019,79.49
7/3/2019,80.1
7/5/2019,79.95
7/8/2019,79.34
7/9/2019,79.62
7/10/2019,80.25
7/11/2019,80.55
7/12/2019,81.14
7/15/2019,81.41
7/16/2019,80.65
7/17/2019,80.44
7/18/2019,81.04
7/19/2019,80.69
7/22/2019,81.62
7/23/2019,82.07
7/24/2019,82.75
7/25/2019,82.41
7/26/2019,82.59
7/29/2019,82.54
7/30/2019,82.01
7/31/2019,80.77
8/1/2019,80.36
8/2/2019,79.05
8/5/2019,75.75
8/6/2019,77.01
8/7/2019,77.49
8/8/2019,79.39
8/9/2019,78.49
8/12/2019,77.46
8/13/2019,79.4
8/14/2019,76.96
8/15/2019,76.82
8/16/2019,78.28
8/19/2019,79.47
8/20/2019,79.07
8/21/2019,80
8/22/2019,79.81
8/23/2019,77.17
8/26/2019,78.24
8/27/2019,78.12
8/28/2019,78.19
8/29/2019,79.55
8/30/2019,79.53
9/3/2019,78.56
9/4/2019,79.9
9/5/2019,81.57
9/6/2019,81.5
9/9/2019,80.89
9/10/2019,80.48
9/11/2019,81.32
9/12/2019,81.76
9/13/2019,81.16
9/16/2019,80.96
9/17/2019,81.29
9/18/2019,81.28
9/19/2019,81.46
9/20/2019,80.26
9/23/2019,80.51
9/24/2019,79.73
9/25/2019,80.68
9/26/2019,80.77
9/27/2019,79.69
9/30/2019,80.53
10/1/2019,79.78
10/2/2019,78.28
10/3/2019,79.24
10/4/2019,80.55
10/7/2019,80.21
10/8/2019,78.74
10/9/2019,79.91
10/10/2019,80.46
10/11/2019,81.57
10/14/2019,81.52
10/15/2019,82.42
10/16/2019,81.85
10/17/2019,81.69
10/18/2019,80.91
10/21/2019,81.78
10/22/2019,80.68
10/23/2019,80.75
10/24/2019,81.93
10/25/2019,82.92
10/28/2019,83.97
10/29/2019,83.21
10/30/2019,83.72
10/31/2019,83.67
11/1/2019,84.67
11/4/2019,85.11
11/5/2019,85.01
11/6/2019,84.97
11/7/2019,85.64
11/8/2019,86.12
11/11/2019,86.16
11/12/2019,86.45
11/13/2019,86.64
11/14/2019,86.54
11/15/2019,87.24
11/18/2019,87.5
11/19/2019,87.67
11/20/2019,87.14
11/21/2019,86.7
11/22/2019,86.59
11/25/2019,87.85
11/26/2019,87.93
11/27/2019,88.42
11/29/2019,88.16
12/2/2019,86.9
12/3/2019,86.13
12/4/2019,86.48
12/5/2019,86.8
12/6/2019,87.76
12/9/2019,87.3
12/10/2019,87.37
12/11/2019,87.96
12/12/2019,88.9
12/13/2019,89.49
12/16/2019,90.29
12/17/2019,90.08
12/18/2019,90.07
12/19/2019,90.72
12/20/2019,90.95
12/23/2019,91.21
12/24/2019,91.24
12/26/2019,91.92
12/27/2019,91.91
12/30/2019,91.38
12/31/2019,91.67
1/2/2020,93.39
1/3/2020,92.34
1/6/2020,92.56
1/7/2020,92.52
1/8/2020,93.51
1/9/2020,94.57
1/10/2020,94.35
1/13/2020,95.53
1/14/2020,95.08
1/15/2020,95.19
1/16/2020,96.47
1/17/2020,97.12
1/21/2020,97.08
1/22/2020,97.43
1/23/2020,97.89
1/24/2020,97.43
1/27/2020,95.11
1/28/2020,96.93
1/29/2020,97.18
1/30/2020,98.02
1/31/2020,95.33
2/3/2020,96.59
2/4/2020,99.12
2/5/2020,99.7
2/6/2020,100.61
2/7/2020,99.69
2/10/2020,101.04
2/11/2020,100.7
2/12/2020,101.79
2/13/2020,101.52
2/14/2020,101.96
2/18/2020,101.58
2/19/2020,102.79
2/20/2020,101.72
2/21/2020,99.44
2/24/2020,95.33
2/25/2020,92.28
2/26/2020,92.7
2/27/2020,87.7
2/28/2020,88.37
3/2/2020,93.48
3/3/2020,89.93
3/4/2020,93.79
3/5/2020,90.83
3/6/2020,88.91
3/9/2020,82.16
3/10/2020,87.64
3/11/2020,83.5
3/12/2020,75.35
3/13/2020,84.19
3/16/2020,72.56
3/17/2020,77.5
3/18/2020,74.58
3/19/2020,74.85
3/20/2020,71.42
3/23/2020,70.4
3/24/2020,77.61
3/25/2020,77.51
3/26/2020,82.31
3/27/2020,78.59
3/30/2020,81.9
3/31/2020,80.37
4/1/2020,76.54
4/2/2020,78.33
4/3/2020,77.12
4/6/2020,83.7
4/7/2020,82.95
4/8/2020,85.18
4/9/2020,85.2
4/13/2020,85.39
4/14/2020,88.97
4/15/2020,87.03
4/16/2020,88.09
4/17/2020,89.26
4/20/2020,87.83
4/21/2020,84.15
4/22/2020,87.39
4/23/2020,86.79
4/24/2020,88.63
4/27/2020,89.39
4/28/2020,88.2
4/29/2020,91.82
4/30/2020,91.41
5/1/2020,88.9
5/4/2020,90.08
5/5/2020,91.32
5/6/2020,92.03
5/7/2020,93.41
5/8/2020,94.78
5/11/2020,95.41
5/12/2020,93.44
5/13/2020,91.83
5/14/2020,93
5/15/2020,93.47
5/18/2020,95.76
5/19/2020,95.41
5/20/2020,97.5
5/21/2020,96.14
5/22/2020,96.49
5/26/2020,96.39
5/27/2020,96.94
5/28/2020,96.75
5/29/2020,97.97
6/1/2020,97.94
6/2/2020,98.86
6/3/2020,99.63
6/4/2020,98.81
6/5/2020,101.41
6/8/2020,101.92
6/9/2020,102.4
6/10/2020,104.11
6/11/2020,98.14
6/12/2020,99.41
6/15/2020,100.37
6/16/2020,102.51
6/17/2020,102.49
6/18/2020,102.95
6/19/2020,102.24
6/22/2020,103.88
6/23/2020,104.63
6/24/2020,102.27
6/25/2020,103.58
6/26/2020,101.54
6/29/2020,102.65
6/30/2020,104.49
7/1/2020,104.66
7/2/2020,105.27
7/6/2020,107.11
7/7/2020,105.99
7/8/2020,107.72
7/9/2020,108.11
7/10/2020,108.08
7/13/2020,105.84
7/14/2020,107.06
7/15/2020,107.64
7/16/2020,106.31
7/17/2020,106.83
7/20/2020,109.56
7/21/2020,108.46
7/22/2020,109.33
7/23/2020,106.49
7/24/2020,105.2
7/27/2020,106.86
7/28/2020,105.61
7/29/2020,107.14
7/30/2020,107.74
7/31/2020,110.43
8/3/2020,113.15
8/4/2020,113.44
8/5/2020,113.86
8/6/2020,115.46
8/7/2020,113.74
8/10/2020,113.42
8/11/2020,111.38
8/12/2020,113.91
8/13/2020,113.96
8/14/2020,113.88
8/17/2020,114.64
8/18/2020,115.07
8/19/2020,114.93
8/20/2020,116.46
8/21/2020,117.94
8/24/2020,118.96
8/25/2020,119.56
8/26/2020,121.99
8/27/2020,122.09
8/28/2020,123.16
8/31/2020,123.55
9/1/2020,125.91
9/2/2020,127.03
9/3/2020,119.79
9/4/2020,118.12
9/8/2020,112.78
9/9/2020,116.46
9/10/2020,113.83
9/11/2020,112.96
9/14/2020,115.33
9/15/2020,116.47
9/16/2020,114.67
9/17/2020,113.72
9/18/2020,111.76
9/21/2020,112.44
9/22/2020,114.22
9/23/2020,110.66
9/24/2020,111.28
9/25/2020,113.94
9/28/2020,116.12
9/29/2020,115.73
9/30/2020,116.7
10/1/2020,117.93
10/2/2020,114.94
10/5/2020,117.46
10/6/2020,115.64
10/7/2020,117.76
10/8/2020,118.37
10/9/2020,120.18
10/12/2020,123.46
10/13/2020,122.67
10/14/2020,122.02
10/15/2020,121.47
10/16/2020,121.12
10/19/2020,118.9
10/20/2020,119.31
10/21/2020,119.13
10/22/2020,118.57
10/23/2020,118.44
10/26/2020,115.87
10/27/2020,116.45
10/28/2020,111.51
10/29/2020,113.37
10/30/2020,110.86
11/2/2020,111.14
